water_id,poi_id,Description,lat,lon,distance
1,1,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81437201868546,144.96613327636362,3.280500101652516
2,1,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.813314693754506,144.9666513135716,6.0242514376113165
3,1,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.815447719564624,144.96705501075527,8.0270028598792
4,2,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.815447719564624,144.96705501075527,3.885270521374765
5,2,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81437201868546,144.96613327636362,8.034561673627609
6,2,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.813314693754506,144.9666513135716,10.808495232100832
7,3,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Carlton Gardens South,-37.80596124931496,144.97143107579004,1.2478249366860132
8,3,Drinking Fountain - Treated Timber Drinking Fountain - Carlton Gardens South,-37.80696316737549,144.97097533310077,5.997686508354389
9,3,Drinking Fountain - Treated Timber Drinking Fountain - Carlton Gardens South,-37.80719483579952,144.97264821832775,11.330498932420664
10,4,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81211636429392,144.96242655579448,1.4772354960783218
11,4,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.811468256332006,144.9617506772221,5.019196783786834
12,4,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81027785022815,144.9610923413044,13.271400385850498
13,5,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81056708776496,144.96772094101254,3.8545098640674578
14,5,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.811050947085775,144.96714245008525,8.644857923350779
15,5,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.811115148970096,144.96662794395766,11.51554124526728
16,6,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.8163642527943,144.95539891425878,5.166843459889694
17,6,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81803793542333,144.9566252834487,13.067055402009958
18,6,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81906773607154,144.95451978482612,13.527714017262378
19,7,Drinking Fountain - Leaf Type - Dog Bowl  - Flagstaff Gardens,-37.81010993947886,144.95363625566398,7.402557583201005
20,7,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.809316361164214,144.95453335359068,14.075494384641557
21,7,Drinking Fountain - Treated Timber Drinking Fountain - Flagstaff Gardens,-37.809792956338455,144.95510199726527,16.829221621367065
22,8,Drinking Fountain - Drinking Fountain - Type 1,-37.8060370483463,144.95639004511094,24.762135759545288
23,8,Drinking Fountain - Ornamental Drinking Fountain - Errol St North Melbourne,-37.80333644461803,144.94973046402842,25.593893550247433
24,8,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.802013714097406,144.95783228776227,26.85040497861411
25,9,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.803371100927336,144.96636401763814,12.500495504486938
26,9,Drinking Fountain - Drinking Fountain - Monument Style Type 2 - Argyle Square,-37.80282308235531,144.96630068198394,15.96014528869185
27,9,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.80530265416531,144.96955831322754,16.317490684400934
28,10,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81027785022815,144.9610923413044,7.802955664035754
29,10,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.811005097961136,144.95862163735288,8.69286488730478
30,10,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.811468256332006,144.9617506772221,13.56275394595694
31,11,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.810438177722986,144.96409803572945,1.3267971748222809
32,11,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81047950700537,144.9643462282214,2.9020053948982323
33,11,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.80959362303089,144.9642403876143,5.912413630877763
34,12,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.81506309138496,144.9689920380753,4.212470707554074
35,12,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.815447719564624,144.96705501075527,11.011519103438141
36,12,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81261776692698,144.9683505786709,12.508229949007323
37,13,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.81506309138496,144.9689920380753,4.4751148554123406
38,13,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81261776692698,144.9683505786709,12.421274006797885
39,13,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.815447719564624,144.96705501075527,15.038304627528738
40,14,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Fitzroy Gardens,-37.810303046806325,144.9786636062916,9.883632448293291
41,14,Drinking Fountain - Drinking Fountain - Monument Style Type 3,-37.808763201408944,144.97559991595182,16.86056774073256
42,14,Drinking Fountain - Leaf Type - Dog Bowl  - Fitzroy Gardens,-37.81047413141583,144.98106657764444,20.73310664522122
43,15,Drinking Fountain - Drinking Fountain - Monument Style Type 3,-37.808763201408944,144.97559991595182,6.40540869788156
44,15,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Parliament Reserve,-37.80980631970157,144.97383443627947,9.052888058712712
45,15,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.81118440260836,144.9751861982011,9.42357389452318
46,16,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.81118440260836,144.9751861982011,3.6916325421576803
47,16,Drinking Fountain - Drinking Fountain - Monument Style Type 3,-37.808763201408944,144.97559991595182,14.135228284447667
48,16,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Parliament Reserve,-37.80980631970157,144.97383443627947,14.138952150395264
49,17,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Fitzroy Gardens,-37.81367564418339,144.9826852058486,4.092657655894646
50,17,Drinking Fountain - Leaf Type - Dog Bowl  - Fitzroy Gardens,-37.815691536791896,144.98226715782863,11.921436559593355
51,17,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81276680167682,144.9815543655956,13.308421065015924
52,18,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.820099609077104,144.96520412105647,13.267327710862952
53,18,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Queen Victoria Gardens,-37.8212095645359,144.9694728091101,14.986752103718551
54,18,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Queen Victoria Gardens,-37.82168006484173,144.97003703369418,19.0531249512265
55,19,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.805018324001324,144.94911036775298,13.058721455019933
56,19,Drinking Fountain - Ornamental Drinking Fountain - Errol St North Melbourne,-37.80333644461803,144.94973046402842,13.133819105635597
57,19,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.80725891583743,144.94696422855037,24.052916551023113
58,20,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Fitzroy Gardens,-37.810693329155406,144.983071937749,11.18703262281228
59,20,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Powlett Reserve,-37.81108547106561,144.986823716213,13.877301604016449
60,20,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Fitzroy Gardens,-37.81367564418339,144.9826852058486,18.950131995009496
61,21,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Neill Street Reserve,-37.795594738274296,144.9691367333386,2.2720403792591886
62,21,Drinking Fountain - Leaf Type - Dog Bowl  - Neill Street Reserve,-37.795835011774024,144.96807205336754,5.79365197119863
63,21,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Neill Street Reserve,-37.794860401126186,144.97032531494713,10.867867793056655
64,22,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Carlton Gardens North,-37.801543240735214,144.9707469410421,11.122701746170755
65,22,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.80218636204077,144.97111015985016,11.535214857664227
66,22,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Carlton Gardens North,-37.80241728553811,144.97202290316704,17.083944540070544
67,23,Drinking Fountain - Treated Timber Drinking Fountain - Pleasance Gardens,-37.796300658626926,144.9450285729346,14.53857413275637
68,23,Drinking Fountain - Drinking Fountain - Type 1,-37.79639356481317,144.9464489931069,16.357658108177674
69,23,Drinking Fountain - Leaf Type - Dog Bowl  - Royal Park,-37.79028778877907,144.94509842701018,24.079484925384943
70,24,Drinking Fountain - Treated Timber Drinking Fountain - Pleasance Gardens,-37.796300658626926,144.9450285729346,4.539775181512903
71,24,Drinking Fountain - Drinking Fountain - Type 1,-37.79639356481317,144.9464489931069,13.566988272702027
72,24,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Gardiner Reserve,-37.79889823757444,144.94401837483926,16.623456305211935
73,25,Drinking Fountain - Urban design stainless steel,-37.79337819173264,144.9400483085651,11.292094274575685
74,25,Drinking Fountain - Leaf Type - Dog Bowl  - Clayton Reserve,-37.79581789599728,144.93892278396697,19.90713201389851
75,25,Drinking Fountain - Leaf Type - Dog Bowl  - Clayton Reserve,-37.79690982991828,144.93887017448856,24.46456602186574
76,26,Drinking Fountain - Drinking Fountain - Type 1,-37.79206873155685,144.9297513827727,17.211535315201488
77,26,Drinking fountain - Historic or Heritage Drinking Fountains - Warun Biik Park,-37.79622591094481,144.9267532371567,19.53544017062032
78,26,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.794314385646345,144.93029591804668,20.308042355064302
79,27,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.794314385646345,144.93029591804668,12.675986826808769
80,27,Drinking fountain - Historic or Heritage Drinking Fountains - Warun Biik Park,-37.79622591094481,144.9267532371567,13.638940679308543
81,27,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bellair Street Reserve,-37.795526766864704,144.93075415955866,15.861558843008444
82,28,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.81506309138496,144.9689920380753,6.26625343253801
83,28,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.815447719564624,144.96705501075527,8.013729078808598
84,28,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81437201868546,144.96613327636362,12.46406951597283
85,29,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.83463602099828,144.97488441712127,12.894785753710785
86,29,Drinking Fountain - Treated Timber Drinking Fountain - Shrine Gardens,-37.832100018272406,144.975544260503,21.964893449321305
87,29,Drinking Fountain - Leaf Type - Dog Bowl  - Fawkner Park,-37.8386331437282,144.97805941362762,22.632869202304473
88,30,Drinking fountain - unspecified type - Fawkner Park,-37.84105383065132,144.98474159117373,5.9222871950769935
89,30,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Fawkner Park,-37.8405910312944,144.9842020334054,9.052568350473903
90,30,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Fawkner Park,-37.84249232047023,144.9843961780638,13.573636109068287
91,31,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.83822661704696,144.98457571177818,9.408649720019255
92,31,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Fawkner Park,-37.8405910312944,144.9842020334054,16.946375029842294
93,31,Drinking fountain - unspecified type - Fawkner Park,-37.84105383065132,144.98474159117373,17.42598355580319
94,32,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Parliament Reserve,-37.80980631970157,144.97383443627947,5.054325632834141
95,32,Drinking Fountain - Old Style Steel Drinking Fountain,-37.80831892386757,144.97445245211898,5.275762705304956
96,32,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.808993687538326,144.9728686722591,8.612934373100515
97,33,Drinking Fountain - Leaf Type - Dog Bowl  - Royal Park,-37.79028778877907,144.94509842701018,32.75865219529788
98,33,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.78533232662653,144.9534737646951,37.55551738746278
99,33,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Royal Park,-37.786152011088284,144.95349293828525,37.63684250161326
100,34,Drinking Fountain - Leaf Type - Dog Bowl  - University Square,-37.80089398503696,144.96074870882546,3.800479465162424
101,34,Drinking fountain - Historic or Heritage fountains - University Square,-37.8020146095429,144.96057239486782,10.28911439351696
102,34,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.802013714097406,144.95783228776227,19.224917768610638
103,35,Drinking Fountain - Treated Timber Drinking Fountain - Royal Park,-37.781971287851476,144.95606844481355,1.5682709539460433
104,35,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Royal Park,-37.78144167402145,144.95595472988092,3.777568529994183
105,35,Drinking fountain - Historic or Heritage fountains - Royal Park,-37.78205389103602,144.95697021635436,4.291582521291658
106,36,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Powlett Reserve,-37.81108547106561,144.986823716213,4.818564230519161
107,36,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81232314728076,144.98893301349375,11.245955282189636
108,36,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.81328717472797,144.98924115987992,16.078539993969155
109,37,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Princes Park,-37.784936952994926,144.96233927588727,5.9158676190890995
110,37,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Princes Park,-37.78516928275589,144.9629960270774,9.507298484576255
111,37,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Princes Park,-37.78468825615886,144.9603937391861,10.714297115745385
112,38,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Princes Park,-37.784936952994926,144.96233927588727,9.872589780923004
113,38,Drinking fountain - unspecified type - Princes Park,-37.7836624497961,144.9599986352006,12.69507697295175
114,38,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Princes Park,-37.78516928275589,144.9629960270774,12.824979964878208
115,39,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.80726039782801,144.95788106825034,4.830016281454869
116,39,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.80711563980322,144.95593164435638,8.15673061858926
117,39,Drinking Fountain - Drinking Fountain - Type 1,-37.80611690395517,144.95713339672042,8.82411130104075
118,40,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Carlton Gardens North,-37.80241728553811,144.97202290316704,4.137352139258177
119,40,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Carlton Gardens North,-37.80211398428,144.97283100368062,5.727001768637115
120,40,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.80218636204077,144.97111015985016,6.227229839819496
121,41,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.807299202453336,144.9638063589646,10.92025469168892
122,41,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.80959362303089,144.9642403876143,14.009801601246979
123,41,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.80774274876369,144.96308654177773,15.073736885938063
124,42,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.82469655350015,144.97211741415782,13.655770982612783
125,42,Drinking Fountain - Leaf Type - Dog Bowl  - Kings Domain,-37.824245337341495,144.97698410547824,19.943024847414485
126,42,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.82435043745128,144.9771113193355,20.42505870000317
127,43,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Queen Victoria Gardens,-37.8212095645359,144.9694728091101,4.980429803591718
128,43,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Queen Victoria Gardens,-37.82168006484173,144.97003703369418,7.601561422467796
129,43,Drinking fountain - Historic or Heritage Drinking Fountains - Queen Victoria Gardens,-37.82123671455052,144.97077057669242,12.550780932135494
130,44,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Queen Victoria Gardens,-37.8212095645359,144.9694728091101,8.149001713460502
131,44,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Queen Victoria Gardens,-37.82168006484173,144.97003703369418,10.789206158224305
132,44,Drinking fountain - Historic or Heritage Drinking Fountains - Queen Victoria Gardens,-37.82123671455052,144.97077057669242,15.831683546959274
133,45,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Queen Victoria Gardens,-37.8212095645359,144.9694728091101,6.366685382915713
134,45,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Queen Victoria Gardens,-37.82168006484173,144.97003703369418,10.24389353446934
135,45,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Alexandra Gardens,-37.82072500491043,144.97068041637496,14.437379384661513
136,46,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Kings Domain South,-37.8334339089649,144.98151523466336,11.776499233941236
137,46,Drinking Fountain - Leaf Type - Dog Bowl  - Fawkner Park,-37.837913044811074,144.9818740242421,17.646367219943894
138,46,Drinking Fountain - Leaf Type - Dog Bowl  - Kings Domain South,-37.83352412979703,144.98347223277543,18.357991308545238
139,47,Drinking Fountain- Wooden Slat Supports,-37.794514550170504,144.91591225394643,33.640508285312755
140,47,Drinking Fountain - Leaf Type - Dog Bowl - Stockmans Way,-37.79403468455117,144.91961812395766,51.737454483765774
141,47,Drinking Fountain - Treated Timber Drinking Fountain - Peppercorn Park,-37.79256416270773,144.922630804458,67.53982336583591
142,48,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.81033905955521,144.9724239787079,2.5421271190351584
143,48,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.811526410682276,144.9728037168352,5.935045825155823
144,48,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Parliament Reserve,-37.80980631970157,144.97383443627947,11.213103167862723
145,49,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81437973339851,144.97601583515225,0.42133110106573124
146,49,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.813705889407565,144.97490272787442,7.986733587623036
147,49,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81443644404849,144.97774297882825,11.347348963488074
148,50,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.80959362303089,144.9642403876143,2.5618439941959097
149,50,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81047950700537,144.9643462282214,3.1541735085982237
150,50,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.810438177722986,144.96409803572945,3.2425366631026806
151,51,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.815447719564624,144.96705501075527,6.501686333165865
152,51,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.81506309138496,144.9689920380753,9.067617661612026
153,51,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.81678974689995,144.96933696934119,10.305591904515337
154,52,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.813705889407565,144.97490272787442,5.453426465358484
155,52,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.81319698844885,144.97374469190206,9.62082439678928
156,52,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81243580767888,144.97368439844226,10.306486112507354
157,53,Drinking Fountain - Treated Timber Drinking Fountain - Batman Park,-37.82220232720067,144.956603131736,2.3064315061399143
158,53,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.821867236140854,144.9572554993872,3.735162581630978
159,53,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.82024273028082,144.95962780503942,21.358572557995497
160,54,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81734781558377,144.9877967436974,27.686191633360956
161,54,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81649090115357,144.98515748991457,38.12351781211601
162,54,Drinking fountain - Historic or Heritage Drinking Fountains - Alexandra Park,-37.827087271632976,144.98504460154422,39.74629892482803
163,55,Drinking Fountain - Old Style Steel Drinking Fountain,-37.816927072109706,144.9837045105586,16.471279052502364
164,55,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81649090115357,144.98515748991457,22.133514792429025
165,55,Drinking Fountain - Leaf Type - Dog Bowl  - Fitzroy Gardens,-37.815691536791896,144.98226715782863,25.285041876773263
166,56,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.78533232662653,144.9534737646951,14.510177530053808
167,56,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Royal Park,-37.786152011088284,144.95349293828525,17.329545719243434
168,56,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.780733628029004,144.95109029065011,23.737895222933254
169,57,Drinking Fountain - Treated Timber Drinking Fountain - Batman Park,-37.82220232720067,144.956603131736,24.075040615473743
170,57,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.821867236140854,144.9572554993872,28.316233305589765
171,57,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81906773607154,144.95451978482612,39.416093831435
172,58,Drinking Fountain - Treated Timber Drinking Fountain - Batman Park,-37.82220232720067,144.956603131736,32.289560531491865
173,58,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.82468831500921,144.94695310036425,33.7874067129355
174,58,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.821867236140854,144.9572554993872,36.92435969720722
175,59,Drinking Fountain - Treated Timber Drinking Fountain - Batman Park,-37.82220232720067,144.956603131736,23.72742353364069
176,59,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.821867236140854,144.9572554993872,28.354500156593907
177,59,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81906773607154,144.95451978482612,33.75033407257809
178,60,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Ron Barassi Senior Park,-37.817146670578076,144.93410355599931,152.10511366629328
179,60,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Wharfs Landing Park,-37.82210994675337,144.93666205920204,154.03191362753864
180,60,Drinking Fountain - Unknown,-37.82217774773881,144.93826895163244,163.64655158305467
181,61,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.820099609077104,144.96520412105647,5.033172475050847
182,61,Drinking Fountain - Stainless Steel Drinking Fountain - Northbank Type,-37.819334137771285,144.96443696866604,11.350230990868976
183,61,Drinking Fountain - Stainless Steel Drinking Fountain - Northbank Type,-37.819376190936254,144.96425791163875,12.223768753096861
184,62,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Grant Street Reserve,-37.826019122772884,144.96821302911962,7.129917990394616
185,62,Drinking Fountain - Treated Timber Drinking Fountain - Miles & Dodds Street Reserve,-37.82867398659136,144.96722649718032,13.199968031470668
186,62,Drinking Fountain - Treated Timber Drinking Fountain - Sturt Street Reserve,-37.829762043290245,144.96502390662388,24.5830402678339
187,63,Drinking Fountain - Treated Timber Drinking Fountain - Miles & Dodds Street Reserve,-37.82867398659136,144.96722649718032,9.723248990960728
188,63,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Grant Street Reserve,-37.826019122772884,144.96821302911962,10.940815337750307
189,63,Drinking Fountain - Treated Timber Drinking Fountain - Sturt Street Reserve,-37.829762043290245,144.96502390662388,20.451247532678853
190,64,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.81118440260836,144.9751861982011,8.19496785242348
191,64,Drinking Fountain - Drinking Fountain - Monument Style Type 3,-37.808763201408944,144.97559991595182,8.825598046697019
192,64,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Parliament Reserve,-37.80980631970157,144.97383443627947,13.249231112875062
193,65,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Queen Victoria Gardens,-37.8212095645359,144.9694728091101,6.42359175659515
194,65,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Queen Victoria Gardens,-37.82168006484173,144.97003703369418,7.85513540885134
195,65,Drinking fountain - Historic or Heritage Drinking Fountains - Queen Victoria Gardens,-37.82123671455052,144.97077057669242,13.158458996170356
196,66,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.815447719564624,144.96705501075527,4.021063663156998
197,66,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81437201868546,144.96613327636362,5.182578337488141
198,66,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81600551227767,144.9651330881475,10.720382909836479
199,67,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.82468831500921,144.94695310036425,18.02302366304323
200,67,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.82449321904346,144.94569811634702,26.041359413367932
201,67,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Docklands Park,-37.82089072956917,144.94692985249003,31.280402037958915
202,68,Drinking fountain - Historic or Heritage Drinking Fountains - Queen Victoria Gardens,-37.82123671455052,144.97077057669242,3.1101272904587765
203,68,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Queen Victoria Gardens,-37.82249308106257,144.97114401537564,5.485613410379123
204,68,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Alexandra Gardens,-37.82072500491043,144.97068041637496,6.275162633580242
205,69,Drinking Fountain - Leaf Type - Dog Bowl  - Kings Domain,-37.824245337341495,144.97698410547824,15.630193153570042
206,69,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.82435043745128,144.9771113193355,16.628077824477305
207,69,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.82469655350015,144.97211741415782,18.393484945302276
208,70,Drinking Fountain - Treated Timber Drinking Fountain - Batman Park,-37.82220232720067,144.956603131736,9.846405330265547
209,70,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.821867236140854,144.9572554993872,10.905242090713205
210,70,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.82024273028082,144.95962780503942,25.820963134879754
211,71,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.81678974689995,144.96933696934119,5.677313971133269
