toilet_id,poi_id,name,female,male,wheelchair,lat,lon,distance
1,130,Public Toilet - Toilet 137 - Faraday Street (Opposite 208-212 Faraday Street),yes,yes,no,-37.79870959701599,144.96759388009733,23.37346840812269
2,130,Public Toilet - Toilet 178 -  Argyle Place North (Opposite 4 Argyle Place North),yes,yes,yes,-37.80207629420745,144.96642403988702,33.14924541591691
3,130,Public Toilet - Toilet 179 - Lincoln Square (138-142 Bouverie Street),yes,yes,yes,-37.80271182455448,144.9622681269577,35.97217795041236
1,131,Public Toilet - Toilet 1 - Lonsdale Street (Opposite 581 Lonsdale Street),yes,yes,yes,-37.814345522392365,144.9551179464378,9.23024991114681
2,131,Public Toilet - Toilet 154 - Flagstaff Gardens (cnr William & Dudley),yes,yes,yes,-37.80891324235132,144.95504018635694,29.236242206554042
3,131,Public Toilet - Toilet 36 - Lonsdale Street (Opposite 424 Lonsdale Street),yes,yes,yes,-37.8129330992456,144.9600121469519,38.02911251786734
1,132,Public Toilet - Toilet 6 - Elizabeth Street (Toilet Adjacent 200 Elizabeth Street),no,yes,no,-37.81343920794399,144.9629227264507,18.541577770469683
2,132,Public Toilet - Toilet 7 - Latrobe Street (Adjacent 120 La Trobe Street),no,yes,no,-37.80894206847336,144.96564884552268,21.005618926265853
3,132,Public Toilet - Toilet 6 - Elizabeth Street (Toilet Adjacent 200 Elizabeth Street),yes,no,no,-37.813837792176315,144.96309721024045,21.166167406429746
1,133,Public Toilet - Toilet 178 -  Argyle Place North (Opposite 4 Argyle Place North),yes,yes,yes,-37.80207629420745,144.96642403988702,8.02518491528362
2,133,Public Toilet - Toilet 142 - Queensberry Street (Adjacent 179 Queensberry Street),no,yes,no,-37.80463970714722,144.96285021945613,20.771800958826212
3,133,Public Toilet - Toilet 179 - Lincoln Square (138-142 Bouverie Street),yes,yes,yes,-37.80271182455448,144.9622681269577,22.333454283932344
1,134,Public Toilet - Toilet 178 -  Argyle Place North (Opposite 4 Argyle Place North),yes,yes,yes,-37.80207629420745,144.96642403988702,4.532569476763436
2,134,Public Toilet - Toilet 179 - Lincoln Square (138-142 Bouverie Street),yes,yes,yes,-37.80271182455448,144.9622681269577,22.840016355457415
3,134,Public Toilet - Toilet 142 - Queensberry Street (Adjacent 179 Queensberry Street),no,yes,no,-37.80463970714722,144.96285021945613,23.423026742335185
1,135,Public Toilet - Toilet 137 - Faraday Street (Opposite 208-212 Faraday Street),yes,yes,no,-37.79870959701599,144.96759388009733,24.996382807695475
2,135,Public Toilet - Toilet 138 - Carlton Gardens North (Opposite 199 Rathdowne Street),yes,yes,yes,-37.802645554985105,144.969821287215,29.53524564501542
3,135,Public Toilet - Toilet 133- Canning Street Reserve (49 Princes Street),no,yes,no,-37.793011678725755,144.97399489761827,37.408653814822244
1,136,Public Toilet - Toilet 138 - Carlton Gardens North (Opposite 199 Rathdowne Street),yes,yes,yes,-37.802645554985105,144.969821287215,25.513278057231368
2,136,Public Toilet - Toilet 137 - Faraday Street (Opposite 208-212 Faraday Street),yes,yes,no,-37.79870959701599,144.96759388009733,36.08850258851075
3,136,Public Toilet - Toilet 178 -  Argyle Place North (Opposite 4 Argyle Place North),yes,yes,yes,-37.80207629420745,144.96642403988702,43.641118714029396
1,137,Public Toilet - Toilet 124 - Nicholson Street (1A Nicholson Street),no,yes,no,-37.80945202894246,144.97307695563703,3.534372992446755
2,137,Public Toilet - Toilet 125 - Gordon Reserve (74-108 Spring Street),yes,no,no,-37.812240775587135,144.97392555886628,15.512187544924858
3,137,Public Toilet - Toilet 11 - Lonsdale Street (Opposite 88 Lonsdale Street),yes,yes,yes,-37.8100356799286,144.9699024633049,22.594901214118654
1,138,Public Toilet - Toilet 170 - Queensberry Street (Opposite 530 Queensberry Street),no,yes,no,-37.803077866412245,144.94986517956968,46.24514226385455
2,138,Public Toilet - Toilet 13 - Queensberry Street (Opposite 530 Queensberry Street),,,,-37.803094275484256,144.94994632091922,46.7548171908667
3,138,Public Toilet - Toilet 136 - Ievers Reserve - Flemington Road,yes,yes,yes,-37.79679899805757,144.95196665126468,58.60859820382436
1,139,Public Toilet - Toilet 170 - Queensberry Street (Opposite 530 Queensberry Street),no,yes,no,-37.803077866412245,144.94986517956968,63.9793490755283
2,139,Public Toilet - Toilet 131 - Royal Park (Flemington Rd - Near North Park Tennis Club),yes,yes,yes,-37.790174410412384,144.94366905096862,64.29759223754593
3,139,Public Toilet - Toilet 13 - Queensberry Street (Opposite 530 Queensberry Street),,,,-37.803094275484256,144.94994632091922,64.49937507745669
1,140,Public Toilet - Toilet 133- Canning Street Reserve (49 Princes Street),no,yes,no,-37.793011678725755,144.97399489761827,14.844794976671855
2,140,Public Toilet - Toilet 137 - Faraday Street (Opposite 208-212 Faraday Street),yes,yes,no,-37.79870959701599,144.96759388009733,42.53076468350512
3,140,Public Toilet - Toilet 138 - Carlton Gardens North (Opposite 199 Rathdowne Street),yes,yes,yes,-37.802645554985105,144.969821287215,59.92156957575599
1,141,Public Toilet - Toilet 146 - Swanston Street (Opposite 475-511 Swanston Street),yes,no,no,-37.806805767380254,144.96264850030644,4.103999822716008
2,141,Public Toilet - Toilet 142 - Queensberry Street (Adjacent 179 Queensberry Street),no,yes,no,-37.80463970714722,144.96285021945613,16.208770691019975
3,141,Public Toilet - Toilet 7 - Latrobe Street (Adjacent 120 La Trobe Street),no,yes,no,-37.80894206847336,144.96564884552268,19.299606550086466
1,142,"Public Toilet - Victoria Harbour, Shed 2 (North Wharf Road)",yes,yes,yes,-37.818924455699296,144.9342385117904,179.67092132823996
2,142,Public Toilet - Ron Barassi Senior Park Pavilion,U,U,U,-37.81722059052804,144.93400271183995,183.49286227548458
3,142,"Public Toilet - Victoria Harbour, Shed 3 (North Wharf Road)",no,yes,no,-37.819795975740334,144.93766540530564,197.13259060579458
1,143,Public Toilet - Toilet 118 - Fitzroy Gardens (2 Lansdowne Street),yes,yes,yes,-37.815278082082735,144.97758877995489,13.0167632506728
2,143,Public Toilet - Toilet 122 - Treasury Gardens (Store and Toilet),yes,yes,yes,-37.813418435008906,144.97746700744847,14.333465717404916
3,143,Public Toilet - Toilet 119 - Fitzroy Gardens Toilets (150 Clarendon Street),yes,yes,yes,-37.81203615704364,144.98307493665166,27.576909673287272
1,144,Public Toilet - Toilet 122 - Treasury Gardens (Store and Toilet),yes,yes,yes,-37.813418435008906,144.97746700744847,7.861139889380798
2,144,Public Toilet - Toilet 118 - Fitzroy Gardens (2 Lansdowne Street),yes,yes,yes,-37.815278082082735,144.97758877995489,10.201417341438889
3,144,Public Toilet - Toilet 119 - Fitzroy Gardens Toilets (150 Clarendon Street),yes,yes,yes,-37.81203615704364,144.98307493665166,31.238287619295768
1,145,Public Toilet - Toilet 169 - Batman Park (2A Spencer Street),yes,yes,yes,-37.82172068166997,144.95557809313962,18.663370596227253
2,145,Public Toilet - Toilet 3 - Flinders Street (399 Flinders Street),yes,yes,yes,-37.81940611413847,144.96127683121782,20.60163918666978
3,145,Public Toilet - Toilet 4 - Market Street (Opposite 74 Market Street),yes,yes,yes,-37.81746989209639,144.96025433528794,25.10712982650388
1,146,Public Toilet - Toilet 107 - Alexandra Park,yes,yes,yes,-37.82764304616528,144.98181166075952,25.38879372411028
2,146,Public Toilet - Toilet 109 - Kings Domain Myer Music Bowl Rear of,yes,yes,yes,-37.82289159858857,144.975280957334,29.392600939027364
3,146,Public Toilet - Toilet 111 - Birrarung Marr Speakers Corner,yes,yes,yes,-37.82100477977538,144.97593322373976,31.651700508440705
1,147,Public Toilet - Toilet 138 - Carlton Gardens North (Opposite 199 Rathdowne Street),yes,yes,yes,-37.802645554985105,144.969821287215,16.497679000800154
2,147,Public Toilet - Toilet 145 - Carlton Gardens South (Opposite 39 Rathdowne Street),yes,yes,yes,-37.80625893301874,144.9692027022002,18.10895366868885
3,147,Public Toilet - Toilet 124 - Nicholson Street (1A Nicholson Street),no,yes,no,-37.80945202894246,144.97307695563703,32.4632179332489
1,148,Public Toilet - Toilet 182 - Docklands Park South - 25 Harbour Esplanade,yes,yes,yes,-37.82175860330799,144.9473834186781,35.61271133665031
2,148,"Public Toilet - Saint Mangos Lane, The Palladio (New Quay)",yes,yes,yes,-37.81435831108069,144.94168216712015,38.61389602147949
3,148,Public Toilet - Toilet 1 - Lonsdale Street (Opposite 581 Lonsdale Street),yes,yes,yes,-37.814345522392365,144.9551179464378,49.675095263239605
1,149,Public Toilet - Toilet 172 - Southbank Promenade (opposite Esso House),yes,yes,yes,-37.820342128586276,144.96421972799456,8.531723701041399
2,149,Public Toilet - Toilet 3 - Flinders Street (399 Flinders Street),yes,yes,yes,-37.81940611413847,144.96127683121782,25.450754858587157
3,149,Public Toilet - Toilet 41 - Flinders Street (No 245 Flinders Street Station),yes,yes,yes,-37.817903197056154,144.9662642552638,25.87819498470044
1,150,Public Toilet - Toilet 172 - Southbank Promenade (opposite Esso House),yes,yes,yes,-37.820342128586276,144.96421972799456,7.912831404365556
2,150,Public Toilet - Toilet 3 - Flinders Street (399 Flinders Street),yes,yes,yes,-37.81940611413847,144.96127683121782,11.856485236317544
3,150,Public Toilet - Toilet 4 - Market Street (Opposite 74 Market Street),yes,yes,yes,-37.81746989209639,144.96025433528794,24.41538327046042
1,151,Public Toilet - Toilet 48 - Birrarung Marr (Opposite Artplay),yes,yes,yes,-37.81859887229392,144.97105956826817,14.085601039887196
2,151,Public Toilet - Toilet 41 - Flinders Street (No 245 Flinders Street Station),yes,yes,yes,-37.817903197056154,144.9662642552638,17.869592205678867
3,151,Public Toilet - Town Hall Melbourne (200 Collins Street),yes,yes,yes,-37.81521576619692,144.96694328510318,20.368340088667633
1,152,Public Toilet - Toilet 119 - Fitzroy Gardens Toilets (150 Clarendon Street),yes,yes,yes,-37.81203615704364,144.98307493665166,18.163170299642424
2,152,Public Toilet - Toilet 122 - Treasury Gardens (Store and Toilet),yes,yes,yes,-37.813418435008906,144.97746700744847,34.16544621157846
3,152,Public Toilet - Toilet 117 - Powlett Reserve (Opposite 128 Albert Street),yes,yes,yes,-37.81094232809633,144.98685873937842,35.54650121186671
1,153,Public Toilet - Toilet 6 - Elizabeth Street (Toilet Adjacent 200 Elizabeth Street),yes,no,no,-37.813837792176315,144.96309721024045,5.053035202016548
2,153,Public Toilet - Toilet 6 - Elizabeth Street (Toilet Adjacent 200 Elizabeth Street),no,yes,no,-37.81343920794399,144.9629227264507,5.986734139327909
3,153,Public Toilet - Toilet 46 - Bourke Street (opposite 225 Bourke Street),yes,yes,yes,-37.81324543360198,144.96689658968143,19.397869091487742
1,154,Public Toilet - Toilet 6 - Elizabeth Street (Toilet Adjacent 200 Elizabeth Street),yes,no,no,-37.813837792176315,144.96309721024045,8.752809603491341
2,154,Public Toilet - Toilet 6 - Elizabeth Street (Toilet Adjacent 200 Elizabeth Street),no,yes,no,-37.81343920794399,144.9629227264507,9.227938902473696
3,154,Public Toilet - Toilet 46 - Bourke Street (opposite 225 Bourke Street),yes,yes,yes,-37.81324543360198,144.96689658968143,15.993348722368335
1,155,Public Toilet - Toilet 179 - Lincoln Square (138-142 Bouverie Street),yes,yes,yes,-37.80271182455448,144.9622681269577,3.167259214460229
2,155,Public Toilet - Toilet 142 - Queensberry Street (Adjacent 179 Queensberry Street),no,yes,no,-37.80463970714722,144.96285021945613,11.798499771694884
3,155,Public Toilet - Toilet 178 -  Argyle Place North (Opposite 4 Argyle Place North),yes,yes,yes,-37.80207629420745,144.96642403988702,23.683248508740082
1,156,Public Toilet - Toilet 11 - Lonsdale Street (Opposite 88 Lonsdale Street),yes,yes,yes,-37.8100356799286,144.9699024633049,6.309756248387853
2,156,Public Toilet - Toilet 12 - Exhibition Street (Opposite 242 Exhibition Street),no,yes,no,-37.80954604636232,144.9694071187106,7.874494194602069
3,156,Public Toilet - Toilet 46 - Bourke Street (opposite 225 Bourke Street),yes,yes,yes,-37.81324543360198,144.96689658968143,21.65527196604966
1,157,Public Toilet - Toilet 43 - Queen Street (opposite 113 Queen Street),yes,yes,yes,-37.815838165017645,144.9610620730027,4.3788587230706
2,157,Public Toilet - Toilet 4 - Market Street (Opposite 74 Market Street),yes,yes,yes,-37.81746989209639,144.96025433528794,12.28117765224041
3,157,Public Toilet - Toilet 6 - Elizabeth Street (Toilet Adjacent 200 Elizabeth Street),yes,no,no,-37.813837792176315,144.96309721024045,17.329987220748833
1,158,"Public Toilet - Toilet 162 - JJ Holland Park (Opposite, 48 Altona Street)",yes,yes,yes,-37.798125461506075,144.92642466756246,12.214455870794925
2,158,Public Toilet - Toilet 177 - Bellair Street (Opposite 180 Bellair Street),yes,yes,yes,-37.79373229128235,144.93035186163308,28.38205319813639
3,158,"Public Toilet - Toilet 173 - JJ Holland Park, Skate Park (113 Kensington Road)",yes,yes,yes,-37.798064023886866,144.92110584392117,37.08172735698496
1,159,Public Toilet - Toilet 107 - Alexandra Park,yes,yes,yes,-37.82764304616528,144.98181166075952,5.552394866950398
2,159,Public Toilet - Toilet 103 - Kings Domain South (Opposite 169 Domain Road),yes,yes,yes,-37.83393826633729,144.98178404635058,39.98241661747942
3,159,Public Toilet - Toilet 106 - Kings Domain Government House Drive,yes,yes,no,-37.82691574923447,144.9746477838788,51.10561014070037
1,160,"Public Toilet - Toilet 55 - Royal Park (Nature Play, Opposite 51 Gatehouse Street)",yes,yes,yes,-37.795523148389,144.952142962802,7.5949645411950515
2,160,Public Toilet - Toilet 136 - Ievers Reserve - Flemington Road,yes,yes,yes,-37.79679899805757,144.95196665126468,12.560685737321212
3,160,Public Toilet - Toilet 100 - Royal Park - Native Garden (off Gatehouse Street),yes,yes,yes,-37.79251146448698,144.95685172084129,40.30808014415091
1,161,Public Toilet - Toilet 112 - Alexandra Gardens (Riverslide Skate Park),yes,yes,yes,-37.8203552728411,144.97331290887433,10.022437512236305
2,161,Public Toilet - Toilet 111 - Birrarung Marr Speakers Corner,yes,yes,yes,-37.82100477977538,144.97593322373976,10.406321509887297
3,161,Public Toilet - Toilet 109 - Kings Domain Myer Music Bowl Rear of,yes,yes,yes,-37.82289159858857,144.975280957334,19.815717273085898
1,162,Public Toilet - Toilet 172 - Southbank Promenade (opposite Esso House),yes,yes,yes,-37.820342128586276,144.96421972799456,5.7960264109209785
2,162,Public Toilet - Toilet 3 - Flinders Street (399 Flinders Street),yes,yes,yes,-37.81940611413847,144.96127683121782,22.003650762554603
3,162,Public Toilet - Toilet 41 - Flinders Street (No 245 Flinders Street Station),yes,yes,yes,-37.817903197056154,144.9662642552638,24.989243887171572
1,163,Public Toilet - Toilet 169 - Batman Park (2A Spencer Street),yes,yes,yes,-37.82172068166997,144.95557809313962,10.804850511767498
2,163,Public Toilet - Toilet 3 - Flinders Street (399 Flinders Street),yes,yes,yes,-37.81940611413847,144.96127683121782,29.368273489362192
3,163,Public Toilet - Toilet 4 - Market Street (Opposite 74 Market Street),yes,yes,yes,-37.81746989209639,144.96025433528794,33.15393828455949
1,164,Public Toilet - Toilet 170 - Queensberry Street (Opposite 530 Queensberry Street),no,yes,no,-37.803077866412245,144.94986517956968,47.80667107340207
2,164,Public Toilet - Toilet 13 - Queensberry Street (Opposite 530 Queensberry Street),,,,-37.803094275484256,144.94994632091922,48.298964308976956
3,164,Public Toilet - Toilet 136 - Ievers Reserve - Flemington Road,yes,yes,yes,-37.79679899805757,144.95196665126468,55.8481055884331
1,165,Public Toilet - Toilet 131 - Royal Park (Flemington Rd - Near North Park Tennis Club),yes,yes,yes,-37.790174410412384,144.94366905096862,8.684818668250115
2,165,"Public Toilet - Toilet 120 - Royal Park, Wetland (off Oak Street)",yes,yes,yes,-37.78303248417686,144.94185635299425,48.707967503403665
3,165,"Public Toilet - Toilet 55 - Royal Park (Nature Play, Opposite 51 Gatehouse Street)",yes,yes,yes,-37.795523148389,144.952142962802,57.36355286809052
1,166,Public Toilet - Toilet 177 - Bellair Street (Opposite 180 Bellair Street),yes,yes,yes,-37.79373229128235,144.93035186163308,12.052408688369878
2,166,"Public Toilet - Toilet 162 - JJ Holland Park (Opposite, 48 Altona Street)",yes,yes,yes,-37.798125461506075,144.92642466756246,32.116108220984124
3,166,"Public Toilet - Toilet 173 - JJ Holland Park, Skate Park (113 Kensington Road)",yes,yes,yes,-37.798064023886866,144.92110584392117,63.464779299694925
1,167,"Public Toilet - Saint Mangos Lane, The Palladio (New Quay)",yes,yes,yes,-37.81435831108069,144.94168216712015,41.28291480122286
2,167,Public Toilet - Toilet 170 - Queensberry Street (Opposite 530 Queensberry Street),no,yes,no,-37.803077866412245,144.94986517956968,47.70092993023263
3,167,Public Toilet - Toilet 13 - Queensberry Street (Opposite 530 Queensberry Street),,,,-37.803094275484256,144.94994632091922,47.954069700798286
1,168,"Public Toilet - Toilet 120 - Royal Park, Wetland (off Oak Street)",yes,yes,yes,-37.78303248417686,144.94185635299425,11.268433313099203
2,168,Public Toilet - Toilet 131 - Royal Park (Flemington Rd - Near North Park Tennis Club),yes,yes,yes,-37.790174410412384,144.94366905096862,46.29121496362416
3,168,Public Toilet - Royal Park Brens Pavilion,yes,yes,no,-37.78622124839705,144.95500087587342,75.29726085060962
1,169,Public Toilet - Toilet 128 - Princes Park South Playground (Princes Park Drive),yes,yes,yes,-37.7855983874526,144.9630353603256,6.2569898985714865
2,169,Public Toilet - Toilet 52 - Princes Park (Adjacent Southern Sports Pavilion),yes,yes,yes,-37.78790482714769,144.95949479077186,25.205690570125714
3,169,Public Toilet - Toilet 127 - Princes Park Royal Parade (near Park Street),yes,yes,yes,-37.7789496090064,144.96046591899102,40.41802481052018
1,170,"Public Toilet - Victoria Harbour, Shed 3 (North Wharf Road)",no,yes,no,-37.819795975740334,144.93766540530564,15.122515061884101
2,170,"Public Toilet - Victoria Harbour, Shed 2 (North Wharf Road)",yes,yes,yes,-37.818924455699296,144.9342385117904,24.953255571557886
3,170,Public Toilet - Toilet 181 - Point Park (Point Park Crescent),yes,yes,yes,-37.82331083443533,144.94182760665478,33.48622356670583
1,171,"Public Toilet - Toilet 120 - Royal Park, Wetland (off Oak Street)",yes,yes,yes,-37.78303248417686,144.94185635299425,15.91571483349685
2,171,Public Toilet - Toilet 131 - Royal Park (Flemington Rd - Near North Park Tennis Club),yes,yes,yes,-37.790174410412384,144.94366905096862,45.5958685069439
3,171,Public Toilet - Royal Park Brens Pavilion,yes,yes,no,-37.78622124839705,144.95500087587342,70.56100449751676
1,172,"Public Toilet - Toilet 173 - JJ Holland Park, Skate Park (113 Kensington Road)",yes,yes,yes,-37.798064023886866,144.92110584392117,2.132159125823257
2,172,"Public Toilet - Toilet 162 - JJ Holland Park (Opposite, 48 Altona Street)",yes,yes,yes,-37.798125461506075,144.92642466756246,31.782995711435994
3,172,Public Toilet - Newmarket Reserve (26 Smithfield Road),yes,yes,no,-37.78848882114304,144.92356372197432,61.835352905190845
1,173,Public Toilet - Toilet 117 - Powlett Reserve (Opposite 128 Albert Street),yes,yes,yes,-37.81094232809633,144.98685873937842,2.311739846771002
2,173,Public Toilet - Toilet 119 - Fitzroy Gardens Toilets (150 Clarendon Street),yes,yes,yes,-37.81203615704364,144.98307493665166,23.095449103401656
3,173,Public Toilet - Toilet 122 - Treasury Gardens (Store and Toilet),yes,yes,yes,-37.813418435008906,144.97746700744847,59.70750825101334
1,174,Public Toilet - Toilet 105 -Sturt Street Reserve (280 Sturt Street),yes,yes,no,-37.830132537548096,144.96501222835187,32.98064361390406
2,174,Public Toilet - Toilet 172 - Southbank Promenade (opposite Esso House),yes,yes,yes,-37.820342128586276,144.96421972799456,39.10751219620015
3,174,Public Toilet - Toilet 3 - Flinders Street (399 Flinders Street),yes,yes,yes,-37.81940611413847,144.96127683121782,42.286808737490006
1,175,Public Toilet - Ron Barassi Senior Park Pavilion,U,U,U,-37.81722059052804,144.93400271183995,1.4932226458467035
2,175,"Public Toilet - Victoria Harbour, Shed 2 (North Wharf Road)",yes,yes,yes,-37.818924455699296,144.9342385117904,11.757729314205646
3,175,"Public Toilet - Victoria Harbour, Shed 3 (North Wharf Road)",no,yes,no,-37.819795975740334,144.93766540530564,27.989940873791053
1,176,Public Toilet - Royal Park Brens Pavilion,yes,yes,no,-37.78622124839705,144.95500087587342,13.851829112691101
2,176,Public Toilet - Royal Park Golf Course Club House,yes,yes,no,-37.78187131786685,144.95614252894822,38.34985887348455
3,176,Public Toilet - Toilet 52 - Princes Park (Adjacent Southern Sports Pavilion),yes,yes,yes,-37.78790482714769,144.95949479077186,41.94999776126076
1,177,Public Toilet - Toilet 169 - Batman Park (2A Spencer Street),yes,yes,yes,-37.82172068166997,144.95557809313962,10.5134315186857
2,177,Public Toilet - Toilet 3 - Flinders Street (399 Flinders Street),yes,yes,yes,-37.81940611413847,144.96127683121782,29.703765334825295
3,177,Public Toilet - Toilet 4 - Market Street (Opposite 74 Market Street),yes,yes,yes,-37.81746989209639,144.96025433528794,33.453101237958414
1,178,Public Toilet - Royal Park Brens Pavilion,yes,yes,no,-37.78622124839705,144.95500087587342,13.558748683654244
2,178,Public Toilet - Royal Park Golf Course Club House,yes,yes,no,-37.78187131786685,144.95614252894822,37.47304809505871
3,178,Public Toilet - Toilet 52 - Princes Park (Adjacent Southern Sports Pavilion),yes,yes,yes,-37.78790482714769,144.95949479077186,42.15571188633748
1,179,"Public Toilet - Toilet 55 - Royal Park (Nature Play, Opposite 51 Gatehouse Street)",yes,yes,yes,-37.795523148389,144.952142962802,1.4388766077124198
2,179,Public Toilet - Toilet 136 - Ievers Reserve - Flemington Road,yes,yes,yes,-37.79679899805757,144.95196665126468,8.220959897851976
3,179,Public Toilet - Toilet 100 - Royal Park - Native Garden (off Gatehouse Street),yes,yes,yes,-37.79251146448698,144.95685172084129,36.71289383770738
1,180,"Public Toilet - Toilet 162 - JJ Holland Park (Opposite, 48 Altona Street)",yes,yes,yes,-37.798125461506075,144.92642466756246,2.926787317931738
2,180,"Public Toilet - Toilet 173 - JJ Holland Park, Skate Park (113 Kensington Road)",yes,yes,yes,-37.798064023886866,144.92110584392117,31.709776249028252
3,180,Public Toilet - Toilet 177 - Bellair Street (Opposite 180 Bellair Street),yes,yes,yes,-37.79373229128235,144.93035186163308,37.480313809739854
1,181,"Public Toilet - Toilet 162 - JJ Holland Park (Opposite, 48 Altona Street)",yes,yes,yes,-37.798125461506075,144.92642466756246,2.9486151939746663
2,181,"Public Toilet - Toilet 173 - JJ Holland Park, Skate Park (113 Kensington Road)",yes,yes,yes,-37.798064023886866,144.92110584392117,31.572199224311994
3,181,Public Toilet - Toilet 177 - Bellair Street (Opposite 180 Bellair Street),yes,yes,yes,-37.79373229128235,144.93035186163308,37.652411365289154
1,182,Public Toilet - Toilet 181 - Point Park (Point Park Crescent),yes,yes,yes,-37.82331083443533,144.94182760665478,28.797550777188736
2,182,"Public Toilet - Saint Mangos Lane, The Palladio (New Quay)",yes,yes,yes,-37.81435831108069,144.94168216712015,29.694390484179422
3,182,"Public Toilet - Victoria Harbour, Shed 3 (North Wharf Road)",no,yes,no,-37.819795975740334,144.93766540530564,32.74033633323229
1,183,Public Toilet - Toilet 111 - Birrarung Marr Speakers Corner,yes,yes,yes,-37.82100477977538,144.97593322373976,7.834221311982735
2,183,Public Toilet - Toilet 112 - Alexandra Gardens (Riverslide Skate Park),yes,yes,yes,-37.8203552728411,144.97331290887433,11.456523164091047
3,183,Public Toilet - Toilet 109 - Kings Domain Myer Music Bowl Rear of,yes,yes,yes,-37.82289159858857,144.975280957334,17.879723571620616
1,184,Public Toilet - Toilet 107 - Alexandra Park,yes,yes,yes,-37.82764304616528,144.98181166075952,10.165040937514545
2,184,Public Toilet - Toilet 103 - Kings Domain South (Opposite 169 Domain Road),yes,yes,yes,-37.83393826633729,144.98178404635058,40.15808429335094
3,184,Public Toilet - Toilet 104 - Kings Domain South (off Birdwood Avenue),yes,yes,yes,-37.830849124048974,144.97518226820782,55.4063152390258
1,185,Public Toilet - Toilet 182 - Docklands Park South - 25 Harbour Esplanade,yes,yes,yes,-37.82175860330799,144.9473834186781,1.620712011225102
2,185,Public Toilet - Toilet 181 - Point Park (Point Park Crescent),yes,yes,yes,-37.82331083443533,144.94182760665478,35.47104310566361
3,185,Public Toilet - Toilet 169 - Batman Park (2A Spencer Street),yes,yes,yes,-37.82172068166997,144.95557809313962,52.613730937852786
1,186,Public Toilet - Toilet 128 - Princes Park South Playground (Princes Park Drive),yes,yes,yes,-37.7855983874526,144.9630353603256,5.0928250765774195
2,186,Public Toilet - Toilet 52 - Princes Park (Adjacent Southern Sports Pavilion),yes,yes,yes,-37.78790482714769,144.95949479077186,25.943022408255203
3,186,Public Toilet - Toilet 127 - Princes Park Royal Parade (near Park Street),yes,yes,yes,-37.7789496090064,144.96046591899102,41.019268779347755
1,187,Public Toilet - Toilet 182 - Docklands Park South - 25 Harbour Esplanade,yes,yes,yes,-37.82175860330799,144.9473834186781,7.826081664949149
2,187,Public Toilet - Toilet 181 - Point Park (Point Park Crescent),yes,yes,yes,-37.82331083443533,144.94182760665478,33.604332415174596
3,187,"Public Toilet - Saint Mangos Lane, The Palladio (New Quay)",yes,yes,yes,-37.81435831108069,144.94168216712015,51.650215097079126
1,188,Public Toilet - Toilet 181 - Point Park (Point Park Crescent),yes,yes,yes,-37.82331083443533,144.94182760665478,1.3937614662182305
2,188,"Public Toilet - Victoria Harbour, Shed 3 (North Wharf Road)",no,yes,no,-37.819795975740334,144.93766540530564,34.08400332140739
3,188,Public Toilet - Toilet 182 - Docklands Park South - 25 Harbour Esplanade,yes,yes,yes,-37.82175860330799,144.9473834186781,35.781435624889966
1,189,Public Toilet - Toilet 181 - Point Park (Point Park Crescent),yes,yes,yes,-37.82331083443533,144.94182760665478,1.5760307064619883
2,189,"Public Toilet - Victoria Harbour, Shed 3 (North Wharf Road)",no,yes,no,-37.819795975740334,144.93766540530564,33.476555440522766
3,189,Public Toilet - Toilet 182 - Docklands Park South - 25 Harbour Esplanade,yes,yes,yes,-37.82175860330799,144.9473834186781,36.29233506118032
1,190,"Public Toilet - Toilet 102 - Fawkner Park, North Pavilion (Male)",no,yes,no,-37.840147692965054,144.98138308753738,14.663013511614054
2,190,"Public Toilet - Toilet 102 - Fawkner Park, North Pavilion (Female)",yes,no,no,-37.84001779326322,144.9812270146221,15.711876670238206
3,190,"Public Toilet - Toilet 42 - Fawkner Park, Opposite 55 Commercial Road",yes,yes,yes,-37.845206563009405,144.9826144313013,18.52637141532449
1,191,Public Toilet - Toilet 182 - Docklands Park South - 25 Harbour Esplanade,yes,yes,yes,-37.82175860330799,144.9473834186781,15.83587571076437
2,191,Public Toilet - Toilet 181 - Point Park (Point Park Crescent),yes,yes,yes,-37.82331083443533,144.94182760665478,35.63024923843851
3,191,"Public Toilet - Saint Mangos Lane, The Palladio (New Quay)",yes,yes,yes,-37.81435831108069,144.94168216712015,43.70161703645155
1,192,Public Toilet - Toilet 107 - Alexandra Park,yes,yes,yes,-37.82764304616528,144.98181166075952,1.5203596362083005
2,192,Public Toilet - Toilet 103 - Kings Domain South (Opposite 169 Domain Road),yes,yes,yes,-37.83393826633729,144.98178404635058,41.408266649746025
3,192,Public Toilet - Toilet 106 - Kings Domain Government House Drive,yes,yes,no,-37.82691574923447,144.9746477838788,44.58273717946684
1,193,"Public Toilet - Toilet 162 - JJ Holland Park (Opposite, 48 Altona Street)",yes,yes,yes,-37.798125461506075,144.92642466756246,31.73532448265293
2,193,"Public Toilet - Toilet 173 - JJ Holland Park, Skate Park (113 Kensington Road)",yes,yes,yes,-37.798064023886866,144.92110584392117,33.2182014950211
3,193,Public Toilet - Newmarket Reserve (26 Smithfield Road),yes,yes,no,-37.78848882114304,144.92356372197432,33.70479788593715
1,194,"Public Toilet - Toilet 102 - Fawkner Park, North Pavilion (Female)",yes,no,no,-37.84001779326322,144.9812270146221,6.496464456241186
